doi
10.1093/humrep/dep308
10.22260/isarc2017/0010
10.46743/2160-3715/2018.3118
10.46743/2160-3715/2018.3169
10.22260/isarc2017/0016
10.3390/app9091843
10.22260/isarc2017/0020
10.1128/jb.00847-06
10.22260/isarc2017/0022
10.46743/2160-3715/2018.3180
10.4000/studifrancesi.30436
10.46743/2160-3715/2018.3209
10.46743/2160-3715/2018.3242
10.1371/journal.pcbi.1008854.s008
10.5220/0006422104370443
10.46743/2160-3715/2018.3259
10.1002/cjoc.201200189
10.46743/2160-3715/2018.3297
10.1021/ct500566k
10.1016/j.jcis.2019.01.109
10.46743/2160-3715/2018.3312
10.22260/isarc2017/0024
10.46743/2160-3715/2018.3358
10.5860/choice.46-6298
10.22260/isarc2017/0032
10.1021/la9510745
10.1128/jb.179.14.4513-4522.1997
10.14712/23363398.2017.22
10.5194/amt-11-5489-2018
10.22260/isarc2017/0038
10.4000/studifrancesi.32963
10.5194/bg-2018-207
10.5194/bg-5-407-2008
10.1128/jb.179.15.4741-4746.1997
10.22260/isarc2017/0040
10.22260/isarc2017/0044
10.22260/isarc2017/0046
10.5194/bg-5-523-2008
10.22260/isarc2017/0053
10.5194/bgd-10-8611-2013
10.1055/s-0033-1358369
10.22260/isarc2017/0059
10.7554/elife.43676
10.22260/isarc2017/0060
10.22260/isarc2017/0064
10.4000/studifrancesi.30058
10.1128/jcm.02861-13
10.22260/isarc2017/0070
10.4000/studifrancesi.30091
10.1128/jcm.03068-13
10.22260/isarc2017/0075
10.22260/isarc2017/0078
10.4000/studifrancesi.30153
10.1111/j.1095-8339.1996.tb00757.x
10.1128/jcm.03094-14
10.1128/jcm.03105-15
10.1006/jmaa.2000.7104
10.1128/jcm.03108-14
10.1111/j.1708-8305.1994.tb00602.x
10.22260/isarc2017/0080
10.1016/j.msea.2009.03.078
10.22260/isarc2017/0081
10.3389/fpubh.2018.00054
10.22260/isarc2017/0085
10.1128/jcm.39.2.631-635.2001
10.3389/fchem.2019.00373
10.1007/978-3-642-13495-1_52
10.2166/9781789062106_xxi
10.1016/j.colsurfa.2019.124166
10.1111/ppl.13413
10.22260/isarc2017/0089
10.1128/jcm.39.3.990-994.2001
10.1128/jcm.42.9.4209-4213.2004
10.3390/bios6030041
10.1128/jcm.42.9.4329-4331.2004
10.1128/jcm.44.4.1224-1228.2006
10.3390/bios7030033
10.1136/bmj.j3932
10.14199/ppp-2015-005
10.1051/0004-6361/201014837
10.1128/jcm.44.4.1509-1518.2006
10.22260/isarc2017/0095
10.1140/epjh/e2013-40018-4
10.1128/jmbe.v17i3.1243
10.2169/internalmedicine.55.4418
10.1143/jpsj.81.064711
10.22260/isarc2017/0097
10.3390/medsci7040056
10.1055/b-006-160132
10.1128/jmbe.v19i1.1435
10.1073/pnas.76.6.2522
10.22260/isarc2017/0101
10.1128/jmbe.v20i1.1635
10.7903/cmr.409
10.22260/isarc2017/0107
10.22260/isarc2017/0109
10.1128/jvi.00644-11
10.1128/jvi.00652-13
10.22260/isarc2017/0111
10.22260/isarc2017/0117
10.22260/isarc2017/0124
10.1051/0004-6361/201014922
10.22260/isarc2017/0130
10.22260/isarc2017/0132
10.2139/ssrn.310240
10.22260/isarc2017/0134
10.22260/isarc2017/0139
10.1128/jvi.00661-06
10.29171/azu_acku_ds485_b21_t467_1876
10.1128/jvi.01865-18
10.1128/mcb.00917-10
10.1128/mcb.00922-10
10.11646/zootaxa.3613.5.5
10.30837/2522-9818.2019.7.113
10.22260/isarc2017/0143
10.3390/ijms20071672
10.22260/isarc2017/0149
10.19062/2247-3173.2017.19.2.31
10.22260/isarc2018/0003
10.1371/journal.pone.0248369.s002
10.5935/0103-507x.20190014
10.22260/isarc2018/0005
10.22260/isarc2018/0008
10.1155/2020/6435043
10.22260/isarc2018/0011
10.22260/isarc2018/0018
10.22260/isarc2018/0020
10.1177/097380100800200404
10.22260/isarc2018/0022
10.22260/isarc2018/0025
10.1002/9781119081418.ch44
10.1177/1715163521992037
10.3390/cryst8110401
10.1055/s-0034-1373782
10.22260/isarc2018/0028
10.3389/fspas.2017.00049
10.33830/jp.v22i1.1431.2021
10.22260/isarc2018/0030
10.22260/isarc2018/0032
10.1016/j.asr.2019.03.031
10.1016/j.jsat.2012.08.005
10.22260/isarc2018/0034
10.3897/zookeys.609.8852
10.3897/zookeys.506.9796
10.22260/isarc2018/0039
10.22260/isarc2018/0041
10.22260/isarc2018/0045
10.22260/isarc2018/0048
10.22260/isarc2018/0051
10.22260/isarc2018/0054
10.2754/avb201483s10s45
10.22260/isarc2018/0056
10.1021/ja9100886
10.5194/acp-17-13017-2017
10.1289/ehp.01109983
10.1051/0004-6361/201937362
10.1007/s00199-013-0796-5
10.24138/jcomss.v7i3.175
10.1029/2000gl011599
10.29407/jetar.v1i1.277
10.22260/isarc2018/0058
10.1002/anie.201801122
10.1111/j.1757-1707.2010.01031.x
10.1063/1.5050633
10.1111/nph.12381
10.22260/isarc2018/0060
10.5186/aasfm.2010.3523
10.5194/acp-3-1999-2003
10.5194/acpd-14-21659-2014
10.1016/j.arabjc.2021.103149
10.22260/isarc2018/0062
10.22260/isarc2018/0066
10.22260/isarc2018/0069
10.5194/bg-2019-489
10.22260/isarc2018/0073
10.3329/baj.v18i2.28899
10.5194/nhess-1-93-2001
10.5194/nhess-18-1279-2018
10.5194/nhess-18-1617-2018
10.1016/j.idcr.2021.e01115
10.5194/nhessd-3-3761-2015
10.5194/osd-6-429-2009
10.2307/1565632
10.3892/ol.2015.3845
10.1088/0004-6256/150/1/13
10.22260/isarc2018/0077
10.3390/cryst8110431
10.22260/isarc2018/0086
10.1002/psp.2018
10.1016/j.tws.2014.07.002
10.1007/978-3-319-67615-9_2
10.1080/03031853.2001.9524950
10.5194/acpd-4-1449-2004
10.22260/isarc2018/0088
10.1063/1.3517251
10.22260/isarc2018/0097
10.22260/isarc2018/0099
10.1161/01.hyp.24.5.633
10.1371/journal.pntd.0001204
10.22260/isarc2018/0103
10.18632/oncotarget.6737
10.1049/iet-map.2020.0415
10.1053/euhj.1998.1351
10.22260/isarc2018/0106
10.1371/journal.pone.0214672
10.1086/377027
10.22260/isarc2018/0108
10.22260/isarc2018/0112
10.1007/10704703_3
10.22260/isarc2018/0116
10.6000/2292-2598.2020.08.03.25
10.3389/fvets.2018.00024
10.3390/f10040310
10.1021/acs.langmuir.6b02927
10.22260/isarc2018/0118
10.5012/bkcs.2003.24.5.653
10.22266/ijies2012.1231.01
10.22266/ijies2012.1231.03
10.33476/jky.v27i1.647
10.5114/aoms.2016.62905
10.1017/s135048270200110x
10.1016/s0006-3495(93)81340-7
10.22260/isarc2018/0121
10.22260/isarc2018/0123
10.1029/2000gl011533
10.22260/isarc2018/0129
10.22260/isarc2018/0134
10.1038/s41586-018-0222-z
10.3346/jkms.1986.1.1.37
10.1108/s1479-364420150000017015
10.22260/isarc2018/0136
10.22260/isarc2018/0138
10.22260/isarc2018/0141
10.22260/isarc2018/0143
10.1088/1126-6708/2008/04/069
10.1155/2013/438384
10.22260/isarc2018/0145
10.5194/acp-3-1981-2003
10.5194/acp-8-3149-2008
10.5194/amt-11-5507-2018
10.22260/isarc2018/0146
10.22260/isarc2018/0149
10.5194/amt-11-5549-2018
10.5194/amt-11-5687-2018
10.5194/bg-2018-198
10.22260/isarc2018/0151
10.22260/isarc2018/0153
10.1007/s11214-017-0449-2
10.5194/esdd-4-279-2013
10.1111/j.1444-0938.1941.tb01195.x
10.5194/fr-21-67-2018
10.5194/nhess-18-1351-2018
10.5194/nhess-18-1427-2018
10.22260/isarc2018/0154
10.5194/nhess-19-41-2019
10.1155/2020/5123830
10.5194/nhessd-3-319-2015
10.22260/isarc2018/0157
10.22260/isarc2018/0158
10.22266/ijies2012.9030.02
10.4000/ree.3013
10.22266/ijies2013.0331.01
10.22266/ijies2013.0630.01
10.21272/mmi.2019.4-29
10.1007/978-3-319-55486-0_2
10.22260/isarc2018/0160
10.1080/1354750x.2021.1910343
10.1038/ncomms10776
10.4000/books.editionscnrs.2984
10.1371/journal.pcbi.1008847.s001
10.22260/isarc2018/0163
10.22260/isarc2018/0166
10.22260/isarc2018/0169
10.2307/j.ctvwrm691.28
10.22260/isarc2019/0001
10.1128/aac.01120-16
10.1128/aac.01124-10
10.1128/aac.01129-17
10.1128/aac.01136-15
10.22260/isarc2019/0003
10.1155/2017/6301026
10.1128/aac.01479-15
10.1128/aac.01481-13
10.1155/s0161171203210516
10.22260/isarc2019/0008
10.1080/03066150.2016.1176023
10.3390/e21040365
10.5958/2349-2996.2018.00056.3
10.1109/mcc.2000.846196
10.3390/ani9030096
10.1128/aac.01508-09
10.35848/1347-4065/abe0a0
10.1128/aac.01597-08
10.1128/aac.01600-08
10.1016/j.ijepes.2019.03.065
10.1289/ehp.0800126
10.1111/j.1574-6941.2012.01367.x
10.22260/isarc2019/0010
10.22260/isarc2019/0016
10.2131/jts.34.611
10.1128/aem.00120-10
10.22260/isarc2019/0021
10.22260/isarc2019/0024
10.22260/isarc2019/0027
10.1128/aem.01905-15
10.1128/aem.01912-08
10.1128/aem.01944-08
10.13172/2052-7829-1-3-846
10.22266/ijies2014.0630.02
10.1128/aem.01952-09
10.1128/ec.05106-11
10.1103/physrevd.99.096018
10.1128/ec.2.4.678-689.2003
10.1128/ec.3.1.91-99.2004
10.1128/genomea.00368-18
10.1128/genomea.01012-15
10.1128/genomea.01329-14
10.1128/genomea.01331-15
10.1128/genomea.01539-16
10.22266/ijies2014.1231.02
10.3928/01477447-20190906-05
10.1128/iai.00416-15
10.1128/iai.00423-07
10.1128/iai.00429-18
10.1128/iai.00442-07
10.1128/iai.00473-12
10.1128/jb.00304-15
10.1128/jb.00390-09
10.1016/j.janxdis.2006.10.004
10.1128/jb.01492-08
10.1042/bj20101427
10.18413/2712-746x-2020-45-4-623-632
10.22260/isarc2019/0031
10.1155/2019/8054640
10.22260/isarc2019/0033
10.22260/isarc2019/0038
10.4000/clio.112
10.1051/0004-6361/201116548
10.2340/00015555-0919
10.1161/jaha.118.009442
10.22260/isarc2019/0044
10.1099/jmm.0.45997-0
10.22266/ijies2015.0930.01
10.3889/oamjms.2019.617
10.22260/isarc2019/0046
10.1201/b16378-7
10.4236/wjv.2015.51002
10.1002/mbo3.941
10.22260/isarc2019/0048
10.1093/aje/kwq197
10.1016/0029-554x(70)90052-2
10.22260/isarc2019/0050
10.22260/isarc2019/0054
10.7202/902095ar
10.1371/journal.pone.0065137
10.1371/journal.pgen.1007774
10.22260/isarc2019/0056
10.22260/isarc2019/0061
10.1371/journal.pmed.1002257
10.14507/epaa.v23.1915
10.1371/journal.pmed.1002260
10.14789/jmj.62.s78
10.18011/bioeng2014v8n1p65-72
10.20431/2347-3134.0506001
10.1016/j.scitotenv.2018.10.259
10.22260/isarc2019/0063
10.20546/ijcmas.2019.807.213
10.1371/journal.pmed.1002807
10.22266/ijies2015.1231.01
10.22260/isarc2019/0067
10.1016/0197-4580(91)90081-t
10.22260/isarc2019/0069
10.2136/sh1978.1.0013
10.1371/journal.pone.0186465
10.1371/journal.pone.0050219
10.22260/isarc2019/0075
10.5794/jjoms.41.705
10.4319/lo.2007.52.2.0912
10.1371/journal.pone.0210031
10.5194/acp-8-2975-2008
10.5194/acp-9-9349-2009
10.1007/3-540-56282-6_20
10.1007/s10068-020-00875-8
10.5194/acpd-14-22045-2014
10.4236/jmmce.2012.1110097
10.5194/amt-11-5673-2018
10.5194/amt-11-569-2018
10.1190/geo2015-0387.1
10.3390/brainsci3010344
10.22266/ijies2015.1231.03
10.22266/ijies2016.0930.01
10.1093/hmg/ddab105
10.22260/isarc2019/0077
10.22260/isarc2019/0084
10.22260/isarc2019/0086
10.5194/bg-2018-201
10.1088/2058-6272/aab490
10.1128/aac.01249-16
10.1051/matecconf/201819401034
10.5194/bg-2019-476
10.5194/bg-5-707-2008
10.5040/9781628927139
10.22260/isarc2019/0088
10.1152/ajpheart.2000.279.5.h2124
10.1088/1757-899x/777/1/011001
10.22260/isarc2019/0091
10.1558/eph.v20i2.105
10.22260/isarc2019/0095
10.12927/hcq.2016.24703
10.1093/icvts/ivx352
10.1155/2015/764187
10.1371/journal.pntd.0008298
10.22260/isarc2019/0106
10.1051/0004-6361/201015251
10.20944/preprints202102.0379.v1
10.1002/cjce.5450730418
10.1128/jb.00605-07
10.1039/b918311f
10.5369/jsst.2012.21.1.59
10.22260/isarc2019/0109
10.1371/journal.pone.0201390
10.22260/isarc2019/0119
10.1128/jb.179.1.135-140.1997
10.22260/isarc2019/0121
10.22260/isarc2019/0123
10.1128/jb.183.24.7094-7101.2001
10.22266/ijies2016.0930.02
10.18041/entramado.2016v12n1.23124
10.1002/jcu.1870210903
10.22266/ijies2016.0930.03
10.22266/ijies2016.0930.05
10.21203/rs.3.rs-238650/v1
10.1155/2020/6662389
10.21203/rs.2.23128/v5
10.22260/isarc2019/0127
10.1016/j.jalgebra.2016.09.019
10.1371/journal.pone.0011574
10.1155/2020/4360184
10.22260/isarc2019/0129
10.22260/isarc2019/0132
10.3390/catal8020058
10.22260/isarc2019/0135
10.1073/pnas.80.17.5330
10.1016/j.ocecoaman.2019.104864
10.1021/acs.langmuir.9b01833
10.1121/1.3249303
10.1128/jb.00553-16
10.22260/isarc2019/0138
10.22260/isarc2019/0139
10.22260/isarc2019/0146
10.22260/isarc2019/0152
10.1126/sciadv.aay8507
10.22260/isarc2019/0155
10.22260/isarc2019/0158
10.1126/science.1056496
10.3745/jips.2005.1.1.009
10.1523/jneurosci.15-10-06846.1995
10.1126/science.1057022
10.1371/journal.pone.0040655
10.3329/jce.v30i1.34793
10.22260/isarc2019/0160
10.3390/cells6040037
10.1371/journal.pone.0135360
10.1126/science.1142021
10.1061/(asce)0899-1561(2009)21:6(286)
10.21032/jhis.2018.43.4.274
10.1126/science.1216556
10.22203/ecm.v031a21
10.1002/jlcr.2580220809
10.1007/978-3-540-70575-8_5
10.1155/2013/569161
10.1007/s00041-002-0001-x
10.21203/rs.3.rs-221618/v1
10.1126/science.270.5240.1347
10.1155/2020/1346051
10.1080/10852352.2014.881172
10.1126/science.270.5242.1633
10.1016/j.nima.2019.03.071
10.3390/ijms21249669
10.22260/isarc2019/0164
10.22260/isarc2019/0177
10.22260/isarc2019/0179
10.22263/2312-4156.2016.4.18
10.22266/ijies2008.0331.05
10.1017/s0074180900158371
10.22266/ijies2008.0630.01
10.22266/ijies2008.0630.03
10.1172/jci38468
10.1128/aem.71.4.1865-1869.2005
10.5040/9781350052444-0789
10.2478/ijame-2019-0004
10.22266/ijies2008.0630.05
10.1128/aem.71.4.1941-1945.2005
10.22266/ijies2008.0930.01
10.1128/cvi.00275-09
10.1128/cvi.00457-14
10.5916/jkosme.2018.42.9.719
10.1128/ec.00065-08
10.1128/ec.00267-09
10.4314/jab.v81i1.3
10.1128/ec.4.7.1203-1210.2005
10.22266/ijies2008.1231.01
10.1128/genomea.00173-13
10.1038/ncomms4130
10.1128/genomea.00174-17
10.1093/oxfordjournals.jhered.a023131
10.1128/genomea.00175-17
10.1128/genomea.00311-17
10.1371/journal.pone.0068127
10.22266/ijies2009.0331.02
10.22266/ijies2009.0630.01
10.1093/plankt/21.9.1725
10.22266/ijies2009.0630.04
10.1128/jb.01946-14
10.1103/physrevb.87.174412
10.1103/physrevlett.95.117005
10.1128/jb.01956-05
10.1111/j.1467-9469.2011.00738.x
10.22266/ijies2010.0331.01
10.1136/bmj.301.6766.1480
10.1016/j.ecolecon.2019.106426
10.22266/ijies2010.0331.03
10.12681/eadd/25784
10.22266/ijies2010.0630.02
10.22266/ijies2010.1231.01
10.22266/ijies2010.1231.03
10.22266/ijies2010.1231.05
10.1016/j.apcata.2021.118139
10.1016/j.apcata.2021.118143
10.22266/ijies2011.0331.04
10.4236/ce.2015.613147
10.1016/j.apcatb.2021.120203
10.5040/9781472546395.0009
10.1038/nbt.2601
10.22266/ijies2011.0630.01
10.1073/pnas.1304097110
10.22266/ijies2011.0630.05
10.1108/00346659910290222
10.1016/j.apcatb.2021.120207
10.22266/ijies2011.0930.03
10.22266/ijies2012.0331.03
10.1007/s11060-012-0973-6
10.22266/ijies2012.0630.02
10.22266/ijies2012.1231.02
10.13187/ejced.2019.1.136
10.1371/journal.pbio.2001307
10.5580/d9b
10.1128/jb.184.7.2045-2049.2002
10.22266/ijies2013.0630.02
10.1128/jcm.00619-11
10.22266/ijies2014.0331.01
10.22266/ijies2014.1231.01
10.22266/ijies2014.9030.01
10.1063/1.1306910
10.1073/pnas.2008791117
10.1042/cs20060043
10.1128/jcm.01061-10
10.4236/ojms.2015.51012
10.25047/jtit.v5i1.73
10.22266/ijies2015.0630.02
10.22266/ijies2015.1231.02
10.22260/isarc2016/0052
10.22260/isarc2016/0053
10.22260/isarc2016/0058
10.1371/journal.pgen.1005041
10.1371/journal.pmed.1002245
10.1371/journal.pmed.1002781
10.1484/j.rea.5.104103
10.22260/isarc2016/0061
10.3727/096504018x15267574931782
10.22260/isarc2016/0071
10.1590/s0104-06182012000100002
10.22260/isarc2016/0080
10.22260/isarc2016/0081
10.22260/isarc2016/0087
10.1021/acs.energyfuels.0c03860
10.15448/1980-6523.2014.2.12666
10.1590/s1415-43662013000700001
10.5713/ajas.18.0264
10.3847/1538-3881/aab1f6
10.1128/genomea.00188-14
10.22260/isarc2016/0090
10.22266/ijies2016.0930.06
10.1371/journal.pone.0152394
10.1371/journal.pntd.0004076
10.1007/978-3-0348-0043-3_4
10.1161/jaha.112.002832
10.1002/cphc.201402895
10.2134/agronj2008.0139s
10.22260/isarc2016/0095
10.22260/isarc2016/0100
10.22260/isarc2016/0105
10.22266/ijies2016.0930.07
10.1051/0004-6361/201015772
10.1037/a0014611
10.4054/demres.2004.s3.1
10.1117/12.632157
10.22260/isarc2016/0114
10.30837/2522-9818.2019.7.059
10.22260/isarc2016/0116
10.22260/isarc2016/0119
10.5130/cjlg.v0i6.1623
10.1016/j.parco.2018.12.007
10.22260/isarc2016/0125
10.3390/sym11040460
10.1287/mnsc.1080.0886
10.22260/isarc2016/0126
10.1088/1361-6420/abd29a
10.22260/isarc2016/0128
10.22260/isarc2016/0130
10.22260/isarc2016/0132
10.22260/isarc2017/0003
10.22260/isarc2017/0004
10.5465/amj.2011.59215082
10.1073/pnas.39.9.924
10.22260/isarc2017/0006
10.22260/isarc2017/0015
10.22260/isarc2017/0021
10.1122/1.1567751
10.1126/science.1217416
10.21608/resoncol.2017.656.1016
10.22260/isarc2017/0023
10.3389/fpls.2017.01539
10.1126/scisignal.aaf2223
10.1128/aac.02175-18
10.22260/isarc2017/0025
10.22260/isarc2017/0030
10.3389/fpsyg.2019.00588
10.5799/ahinjs.01.2014.02.0416
10.22260/isarc2017/0037
10.1021/jp025626l
10.1073/pnas.1602214113
10.22260/isarc2017/0039
10.32725/jab.2006.011
10.1016/j.trc.2014.09.015
10.1039/c8cp06992a
10.22260/isarc2017/0041
10.1128/aac.37.2.178
10.22260/isarc2017/0047
10.22586/csp.v52i3.11167
10.1109/cvpr.2018.00132
10.1021/acsenergylett.9b02478
10.22260/isarc2017/0055
10.3928/15428877-20120920-02
10.1063/5.0021818
10.1128/aac.37.4.775
10.22260/isarc2017/0058
10.1051/rnd:19940364
10.11118/actaun201260040165
10.22260/isarc2017/0069
10.1016/j.conbuildmat.2019.08.019
10.1016/j.drugalcdep.2019.01.020
10.1016/j.nima.2019.03.035
10.14720/aas.2018.111.2.07
10.18616/ce.v0i0.2946
10.1128/cvi.00133-10
10.1128/ec.00113-07
10.1128/genomea.00163-14
10.1093/intqhc/mzv026
10.1128/genomea.01082-15
10.22260/isarc2017/0071
10.1190/geo2012-0334.1
10.1093/fampra/cml054
10.3989/aeamer.2002.v59.i2.189
10.22260/isarc2017/0083
10.1177/2324709612473274
10.1016/j.ymssp.2019.02.018
10.1099/00207713-46-3-792
10.1177/2042098616646726
10.6113/jpe.2016.16.2.786
10.22260/isarc2017/0086
10.1890/10-0318.1
10.22260/isarc2017/0088
10.22260/isarc2017/0093
10.1042/bj20101360
10.22260/isarc2017/0096
10.22260/isarc2017/0098
10.22260/isarc2017/0103
10.1140/epjs/s11734-021-00082-4
10.22260/isarc2017/0110
10.1007/jhep02(2021)163
10.22260/isarc2017/0120
10.1016/j.tcs.2017.01.028
10.22260/isarc2017/0125
10.1016/j.enconman.2007.01.023
10.22260/isarc2017/0137
10.22260/isarc2017/0147
10.22260/isarc2017/0151
10.1161/01.str.30.9.1875
10.3390/12071410
10.1177/0192512107088390
10.22260/isarc2018/0004
10.22260/isarc2018/0007
10.22260/isarc2018/0009
10.1080/15384047.2015.1056416
10.22260/isarc2018/0012
10.33588/fem.62.258
10.22260/isarc2018/0016
10.22260/isarc2018/0021
10.1128/iai.69.4.2621-2629.2001
10.1017/s1748499517000124
10.1128/iai.69.5.3110-3119.2001
10.22260/isarc2018/0024
10.1677/joe-06-0076
10.1128/iai.69.5.3295-3304.2001
10.2134/jeq2007.0310
10.1163/9789004217881_020
10.22260/isarc2018/0027
10.22260/isarc2018/0029
10.22260/isarc2018/0031
10.5802/smai-jcm.52
10.22260/isarc2018/0033
10.1007/978-3-319-57123-2_4
10.1128/jb.182.19.5606-5610.2000
10.22260/isarc2018/0035
10.1128/jb.187.18.6281-6289.2005
10.1128/jcm.01231-14
10.22260/isarc2018/0040
10.1056/nejmoa1005372
10.1128/jcm.01245-11
10.1128/jcm.01248-12
10.22260/isarc2018/0044
10.1128/jcm.01250-09
10.22260/isarc2018/0047
10.1128/jcm.01849-09
10.1128/jcm.01854-07
10.22260/isarc2018/0049
10.1128/jcm.02483-14
10.22260/isarc2018/0053
10.1049/el:20070162
10.1007/s11442-015-1184-9
10.3928/00220124-20070901-09
10.1128/jcm.06221-11
10.22266/ijies2016.0930.08
10.1159/000381911
10.1128/jvi.00713-10
10.22266/ijies2016.0930.10
10.1128/mcb.19.8.5685
10.22266/ijies2016.0930.11
10.22260/isarc2018/0055
10.1016/j.smrv.2021.101490
10.22260/isarc2018/0057
10.1016/0020-711x(80)90151-2
10.1371/journal.pone.0137890
10.1137/090772514
10.1016/j.jallcom.2021.159740
10.22260/isarc2018/0061
10.22260/isarc2018/0064
10.22260/isarc2018/0067
10.22260/isarc2018/0072
10.1016/j.wombi.2018.11.012
10.22260/isarc2018/0074
10.24310/abm.v30i0.7209
10.1130/g23860a.1
10.22260/isarc2018/0084
10.1134/s0001434619070034
10.22260/isarc2018/0087
10.22260/isarc2018/0091
10.1016/j.tcm.2021.04.001
10.22260/isarc2018/0098
10.14348/molcells.2015.0052
10.22260/isarc2018/0100
10.22260/isarc2018/0105
10.1590/s0103-166x2013000200011
10.3406/cea.1989.2142
10.22260/isarc2018/0107
10.18535/ijecs/v5i8.54
10.18542/amazonica.v2i1.347
10.1590/s0037-86821980000100008
10.1038/063396c0
10.1051/0004-6361/202039071
10.2147/jpr.s118945
10.22260/isarc2018/0109
10.22260/isarc2018/0117
10.22260/isarc2018/0120
10.4000/laboratoireitalien.72
10.17721/2227-1481.7.23-29
10.22260/isarc2018/0122
10.1007/s10751-016-1374-6
10.23865/noasp.74
10.4103/0975-1483.62213
10.1007/s41906-021-1006-x
10.22260/isarc2018/0124
10.1006/jagm.1995.1041
10.22260/isarc2018/0127
10.22260/isarc2018/0135
10.22260/isarc2018/0137
10.3928/01477447-20190906-02
10.22260/isarc2018/0140
10.22260/isarc2018/0144
10.1541/ieejeiss.129.1949
10.1126/scirobotics.aaw6326
10.22260/isarc2018/0147
10.1128/aac.00829-05
10.1001/archotol.134.10.1094
10.1128/aac.00829-19
10.22260/isarc2018/0152
10.22260/isarc2018/0156
10.1128/aem.06444-11
10.1128/aem.69.9.5463-5471.2003
10.1128/genomea.01115-16
10.1128/iai.02016-05
10.22260/isarc2018/0159
10.1128/iai.02020-14
10.1042/bj20101769
10.1080/01402380902779048
10.22260/isarc2018/0161
10.1128/iai.06174-11
10.1128/iai.06176-11
10.22260/isarc2018/0167
10.1093/ageing/27.2.123
10.1073/pnas.1313548110
10.22260/isarc2019/0002
10.13065/jksdh.2012.12.1.157
10.1080/0141620910140108
10.22260/isarc2019/0007
10.22266/ijies2016.0930.15
10.3390/computation3030479
10.1128/iai.06184-11
10.22260/isarc2019/0015
10.1128/iai.06308-11
10.1097/sla.0b013e3182891efb
10.22266/ijies2016.0930.16
10.1093/comjnl/bxs137
10.22260/isarc2019/0022
10.22260/isarc2019/0025
10.22266/ijies2016.1231.02
10.1111/j.1527-3458.1998.tb00073.x
10.1128/iai.36.2.450-454.1982
10.1128/iai.71.6.3357-3360.2003
10.1504/ijemr.2018.10009113
10.1890/0012-9658(2003)084[0791:eopsap]2.0.co;2
10.1136/bjsm.2004.015271
10.1128/iai.71.6.3512-3520.2003
10.1155/2008/782358
10.22266/ijies2016.1231.03
10.1128/iai.72.7.3914-3924.2004
10.1128/iai.72.7.3932-3940.2004
10.1128/iai.72.7.4240-4248.2004
10.22266/ijies2016.1231.04
10.1128/iai.72.8.4401-4409.2004
10.1128/iai.72.8.4432-4438.2004
10.22266/ijies2016.1231.05
10.1128/jcm.42.9.4386-4389.2004
10.1111/j.1365-246x.2012.05533.x
10.1111/jvim.15287
10.1111/jvim.15291
10.1128/jcm.44.4.1347-1351.2006
10.1128/jmbe.v20i1.1669
10.3390/a10030082
